ImageId,WKT_Pix
AOI_5_Khartoum_img118,"LINESTRING (857.86 1001.40, 1053.38 1004.71, 1169.97 1020.24)"
AOI_5_Khartoum_img118,"LINESTRING (857.86 1001.40, 872.22 960.53)"
AOI_5_Khartoum_img118,"LINESTRING (872.22 960.53, 897.63 890.94, 906.56 792.71)"
AOI_5_Khartoum_img118,"LINESTRING (906.56 792.71, 1190.67 817.70)"
AOI_5_Khartoum_img118,"LINESTRING (1153.40 1295.09, 1152.84 1300.00)"
AOI_5_Khartoum_img118,"LINESTRING (1203.32 1300.00, 1153.40 1295.09)"
AOI_5_Khartoum_img118,"LINESTRING (1153.40 1295.09, 1148.37 1245.51, 1170.73 1060.34)"
AOI_5_Khartoum_img118,"LINESTRING (1170.73 1060.34, 1167.15 1047.79, 1169.97 1020.24)"
AOI_5_Khartoum_img118,"LINESTRING (1169.97 1020.24, 1190.67 817.70)"
AOI_5_Khartoum_img118,"LINESTRING (1257.73 1136.16, 1205.81 1121.80, 1182.61 1101.92, 1170.73 1060.34)"
AOI_5_Khartoum_img118,"LINESTRING (1190.67 817.70, 1246.79 822.63)"
AOI_5_Khartoum_img118,"LINESTRING (1246.79 822.63, 1300.00 827.75)"
AOI_5_Khartoum_img118,"LINESTRING (1246.79 822.63, 1256.28 749.18, 1263.06 649.30, 1265.52 629.57, 1267.28 614.58)"
AOI_5_Khartoum_img118,"LINESTRING (1300.00 1158.40, 1257.73 1136.16)"
AOI_5_Khartoum_img118,"LINESTRING (1300.00 1130.12, 1257.73 1136.16)"
AOI_5_Khartoum_img118,"LINESTRING (1267.28 614.58, 1300.00 617.70)"
AOI_5_Khartoum_img118,"LINESTRING (1288.95 410.86, 1267.28 614.58)"
AOI_5_Khartoum_img118,"LINESTRING (1300.00 409.93, 1288.95 410.86)"
AOI_5_Khartoum_img162,"LINESTRING (624.60 1300.00, 657.03 1149.33)"
AOI_5_Khartoum_img162,"LINESTRING (657.03 1149.33, 672.72 1161.06)"
AOI_5_Khartoum_img162,"LINESTRING (657.03 1149.33, 699.56 954.37, 738.22 778.19, 790.14 563.35, 824.93 405.39, 852.55 284.44, 885.68 147.47, 904.46 99.97, 958.37 0.00)"
AOI_5_Khartoum_img162,"LINESTRING (672.72 1161.06, 818.86 1187.44, 1091.14 1235.49, 1300.00 1266.71)"
AOI_5_Khartoum_img162,"LINESTRING (672.72 1161.06, 752.03 803.32)"
AOI_5_Khartoum_img162,"LINESTRING (752.03 803.32, 806.15 608.91, 850.34 575.78)"
AOI_5_Khartoum_img162,"LINESTRING (752.03 803.32, 842.60 777.92, 893.42 772.39, 1013.82 795.59, 1127.59 825.41, 1287.75 865.18, 1300.00 867.73)"
AOI_5_Khartoum_img162,"LINESTRING (850.34 575.78, 928.76 602.29, 1211.54 681.82, 1300.00 706.63)"
AOI_5_Khartoum_img162,"LINESTRING (850.34 575.78, 872.43 469.74, 883.47 426.66, 928.76 289.69, 971.84 206.84, 968.53 132.84, 980.40 97.76, 1029.00 29.28, 1048.02 0.00)"
AOI_5_Khartoum_img162,"LINESTRING (926.35 24.86, 943.03 0.00)"
AOI_5_Khartoum_img162,"LINESTRING (1300.00 270.63, 1204.39 248.47, 1025.75 210.86, 971.35 195.96)"
AOI_5_Khartoum_img313,"LINESTRING (0.00 24.58, 17.75 129.77)"
AOI_5_Khartoum_img313,"LINESTRING (0.00 132.26, 17.75 129.77)"
AOI_5_Khartoum_img313,"LINESTRING (0.00 312.93, 291.44 272.95)"
AOI_5_Khartoum_img313,"LINESTRING (322.69 437.11, 177.19 462.72, 139.24 461.46, 0.00 484.28)"
AOI_5_Khartoum_img313,"LINESTRING (0.00 660.37, 348.53 607.13)"
AOI_5_Khartoum_img313,"LINESTRING (0.00 832.23, 145.97 808.91)"
AOI_5_Khartoum_img313,"LINESTRING (0.00 1034.37, 67.54 1023.37)"
AOI_5_Khartoum_img313,"LINESTRING (17.75 129.77, 263.10 95.07)"
AOI_5_Khartoum_img313,"LINESTRING (67.54 1023.37, 182.13 1006.40)"
AOI_5_Khartoum_img313,"LINESTRING (67.54 1023.37, 255.14 1020.15, 551.43 993.31)"
AOI_5_Khartoum_img313,"LINESTRING (182.13 1006.40, 178.65 971.91, 145.97 808.91)"
AOI_5_Khartoum_img313,"LINESTRING (145.97 808.91, 376.05 772.14)"
AOI_5_Khartoum_img313,"LINESTRING (591.36 943.40, 422.60 970.77, 182.13 1006.40)"
AOI_5_Khartoum_img313,"LINESTRING (246.66 0.00, 263.10 95.07)"
AOI_5_Khartoum_img313,"LINESTRING (263.10 95.07, 291.44 272.95)"
AOI_5_Khartoum_img313,"LINESTRING (263.10 95.07, 474.92 69.87)"
AOI_5_Khartoum_img313,"LINESTRING (291.44 272.95, 322.69 437.11)"
AOI_5_Khartoum_img313,"LINESTRING (322.69 437.11, 332.06 508.36, 348.53 607.13)"
AOI_5_Khartoum_img313,"LINESTRING (532.88 409.08, 429.06 421.00, 367.90 429.16, 322.69 437.11)"
AOI_5_Khartoum_img313,"LINESTRING (348.53 607.13, 376.05 772.14)"
AOI_5_Khartoum_img313,"LINESTRING (376.05 772.14, 624.36 732.47)"
AOI_5_Khartoum_img313,"LINESTRING (463.27 0.00, 474.92 69.87)"
AOI_5_Khartoum_img313,"LINESTRING (474.92 69.87, 530.38 390.02, 532.88 409.08)"
AOI_5_Khartoum_img313,"LINESTRING (496.26 0.00, 578.56 485.79, 606.93 642.06)"
AOI_5_Khartoum_img313,"LINESTRING (532.88 409.08, 554.71 496.74, 606.93 642.06)"
AOI_5_Khartoum_img313,"LINESTRING (551.43 993.31, 648.04 1010.49, 687.98 1140.30)"
AOI_5_Khartoum_img313,"LINESTRING (668.03 977.56, 551.43 993.31)"
AOI_5_Khartoum_img313,"LINESTRING (558.47 0.00, 569.29 70.88, 688.71 852.71, 707.33 974.62, 717.83 1030.05, 768.93 1300.00)"
AOI_5_Khartoum_img313,"LINESTRING (583.88 0.00, 595.42 70.60, 623.81 244.30, 715.97 848.99, 735.07 974.30, 745.02 1028.74, 794.61 1300.00)"
AOI_5_Khartoum_img313,"LINESTRING (632.77 777.42, 632.88 842.52, 591.36 943.40)"
AOI_5_Khartoum_img313,"LINESTRING (662.73 934.32, 591.36 943.40)"
AOI_5_Khartoum_img313,"LINESTRING (624.36 732.47, 606.93 642.06)"
AOI_5_Khartoum_img313,"LINESTRING (770.75 851.36, 743.50 746.91, 696.79 479.47, 671.81 325.07, 617.38 0.00)"
AOI_5_Khartoum_img313,"LINESTRING (632.77 777.42, 624.36 732.47)"
AOI_5_Khartoum_img313,"LINESTRING (662.73 934.32, 632.77 777.42)"
AOI_5_Khartoum_img313,"LINESTRING (662.73 934.32, 668.03 977.56)"
AOI_5_Khartoum_img313,"LINESTRING (662.73 934.32, 745.36 928.54, 747.07 928.40, 777.07 925.89)"
AOI_5_Khartoum_img313,"LINESTRING (668.03 977.56, 687.98 1140.30)"
AOI_5_Khartoum_img313,"LINESTRING (779.11 962.56, 668.03 977.56)"
AOI_5_Khartoum_img313,"LINESTRING (687.98 1140.30, 695.28 1164.00, 720.15 1300.00)"
AOI_5_Khartoum_img313,"LINESTRING (978.02 910.88, 854.76 895.31, 808.05 882.66, 785.02 870.34, 770.75 851.36)"
AOI_5_Khartoum_img313,"LINESTRING (770.75 851.36, 777.07 925.89)"
AOI_5_Khartoum_img313,"LINESTRING (777.07 925.89, 779.11 962.56)"
AOI_5_Khartoum_img313,"LINESTRING (978.02 910.88, 777.07 925.89)"
AOI_5_Khartoum_img313,"LINESTRING (779.11 962.56, 799.68 1079.26, 803.97 1100.73)"
AOI_5_Khartoum_img313,"LINESTRING (937.27 951.04, 779.11 962.56)"
AOI_5_Khartoum_img313,"LINESTRING (803.97 1100.73, 816.85 1169.97, 835.10 1264.98, 840.41 1300.00)"
AOI_5_Khartoum_img313,"LINESTRING (803.97 1100.73, 817.39 1049.20, 824.37 1032.56, 837.78 1012.70, 853.35 996.60, 868.92 985.33, 896.07 971.15, 937.27 951.04)"
AOI_5_Khartoum_img313,"LINESTRING (820.76 0.00, 870.17 65.65, 990.18 185.02, 1119.28 297.25, 1260.06 401.05, 1273.50 410.18)"
AOI_5_Khartoum_img313,"LINESTRING (1300.00 934.29, 980.57 943.91, 937.27 951.04)"
AOI_5_Khartoum_img313,"LINESTRING (1300.00 906.49, 978.02 910.88)"
AOI_5_Khartoum_img313,"LINESTRING (1273.50 410.18, 1300.00 428.19)"
AOI_5_Khartoum_img313,"LINESTRING (1300.00 363.20, 1273.50 410.18)"
AOI_5_Khartoum_img7,"LINESTRING (0.00 122.73, 120.95 118.59)"
AOI_5_Khartoum_img7,"LINESTRING (0.00 300.73, 129.96 296.55)"
AOI_5_Khartoum_img7,"LINESTRING (0.00 486.03, 139.58 486.44)"
AOI_5_Khartoum_img7,"LINESTRING (0.00 645.27, 147.70 643.53)"
AOI_5_Khartoum_img7,"LINESTRING (0.00 801.40, 155.76 796.86)"
AOI_5_Khartoum_img7,"LINESTRING (0.00 962.69, 160.02 957.81)"
AOI_5_Khartoum_img7,"LINESTRING (120.95 118.59, 129.96 296.55)"
AOI_5_Khartoum_img7,"LINESTRING (124.03 0.00, 120.20 23.73, 120.95 118.59)"
AOI_5_Khartoum_img7,"LINESTRING (129.96 296.55, 139.58 486.44)"
AOI_5_Khartoum_img7,"LINESTRING (139.58 486.44, 143.11 556.20, 147.70 643.53)"
AOI_5_Khartoum_img7,"LINESTRING (147.70 643.53, 155.76 796.86)"
AOI_5_Khartoum_img7,"LINESTRING (155.76 796.86, 160.57 888.46, 160.02 957.81)"
AOI_5_Khartoum_img7,"LINESTRING (160.02 957.81, 159.51 1021.55)"
AOI_5_Khartoum_img7,"LINESTRING (773.20 247.31, 847.57 297.58, 917.81 351.98, 1013.03 463.93)"
AOI_5_Khartoum_img7,"LINESTRING (773.20 247.31, 815.90 345.78, 852.05 491.77)"
AOI_5_Khartoum_img7,"LINESTRING (777.33 101.33, 756.68 176.38, 773.20 247.31)"
AOI_5_Khartoum_img7,"LINESTRING (785.60 31.78, 777.33 101.33)"
AOI_5_Khartoum_img7,"LINESTRING (777.33 101.33, 1198.86 41.83, 1216.86 39.05)"
AOI_5_Khartoum_img7,"LINESTRING (782.55 0.00, 785.60 31.78)"
AOI_5_Khartoum_img7,"LINESTRING (796.47 0.00, 785.60 31.78)"
AOI_5_Khartoum_img7,"LINESTRING (852.05 491.77, 892.68 678.04)"
AOI_5_Khartoum_img7,"LINESTRING (1013.03 463.93, 852.05 491.77)"
AOI_5_Khartoum_img7,"LINESTRING (896.34 875.63, 893.71 895.30, 884.76 974.49, 889.73 1008.22)"
AOI_5_Khartoum_img7,"LINESTRING (892.68 678.04, 904.04 818.17)"
AOI_5_Khartoum_img7,"LINESTRING (892.68 678.04, 953.15 668.02)"
AOI_5_Khartoum_img7,"LINESTRING (904.04 818.17, 896.34 875.63)"
AOI_5_Khartoum_img7,"LINESTRING (1300.00 834.27, 1196.07 833.18, 896.34 875.63)"
AOI_5_Khartoum_img7,"LINESTRING (904.04 818.17, 953.15 668.02)"
AOI_5_Khartoum_img7,"LINESTRING (953.15 668.02, 1300.00 615.99)"
AOI_5_Khartoum_img7,"LINESTRING (1013.03 463.93, 1032.80 345.80, 1052.43 315.16, 1107.86 293.12, 1202.93 249.17, 1300.00 226.36)"
AOI_5_Khartoum_img7,"LINESTRING (1013.03 463.93, 1182.58 434.61, 1300.00 414.88)"
AOI_5_Khartoum_img7,"LINESTRING (1216.86 39.05, 1211.57 0.00)"
AOI_5_Khartoum_img7,"LINESTRING (1216.86 39.05, 1300.00 26.21)"
AOI_5_Khartoum_img129,"LINESTRING (85.89 17.95, 0.00 9.50)"
AOI_5_Khartoum_img129,"LINESTRING (0.00 190.21, 65.97 196.07)"
AOI_5_Khartoum_img129,"LINESTRING (202.89 432.96, 107.99 419.16, 0.00 407.66)"
AOI_5_Khartoum_img129,"LINESTRING (0.00 652.52, 139.37 649.19)"
AOI_5_Khartoum_img129,"LINESTRING (137.00 869.80, 0.00 882.65)"
AOI_5_Khartoum_img129,"LINESTRING (65.97 196.07, 278.57 214.97)"
AOI_5_Khartoum_img129,"LINESTRING (85.89 17.95, 65.97 196.07)"
AOI_5_Khartoum_img129,"LINESTRING (85.89 17.95, 84.31 0.00)"
AOI_5_Khartoum_img129,"LINESTRING (276.95 30.57, 85.89 17.95)"
AOI_5_Khartoum_img129,"LINESTRING (137.00 869.80, 141.88 1019.68, 145.47 1136.17)"
AOI_5_Khartoum_img129,"LINESTRING (139.37 649.19, 137.00 869.80)"
AOI_5_Khartoum_img129,"LINESTRING (202.89 432.96, 141.48 579.17, 139.37 649.19)"
AOI_5_Khartoum_img129,"LINESTRING (139.37 649.19, 352.90 635.44)"
AOI_5_Khartoum_img129,"LINESTRING (145.47 1136.17, 142.70 1275.24, 140.87 1295.38, 140.62 1300.00)"
AOI_5_Khartoum_img129,"LINESTRING (348.09 1114.05, 145.47 1136.17)"
AOI_5_Khartoum_img129,"LINESTRING (226.99 366.36, 202.89 432.96)"
AOI_5_Khartoum_img129,"LINESTRING (278.57 214.97, 226.99 366.36)"
AOI_5_Khartoum_img129,"LINESTRING (226.99 366.36, 495.92 339.37, 584.18 315.73)"
AOI_5_Khartoum_img129,"LINESTRING (276.95 30.57, 237.07 0.00)"
AOI_5_Khartoum_img129,"LINESTRING (344.13 44.34, 283.84 38.18, 276.95 30.57)"
AOI_5_Khartoum_img129,"LINESTRING (344.13 44.34, 278.57 214.97)"
AOI_5_Khartoum_img129,"LINESTRING (361.16 0.00, 344.13 44.34)"
AOI_5_Khartoum_img129,"LINESTRING (348.09 1114.05, 805.45 1118.98)"
AOI_5_Khartoum_img129,"LINESTRING (348.09 1114.05, 356.14 1300.00)"
AOI_5_Khartoum_img129,"LINESTRING (376.73 938.51, 348.09 1114.05)"
AOI_5_Khartoum_img129,"LINESTRING (349.14 766.70, 350.34 873.72, 376.73 938.51)"
AOI_5_Khartoum_img129,"LINESTRING (349.14 766.70, 352.90 635.44)"
AOI_5_Khartoum_img129,"LINESTRING (554.66 762.04, 349.14 766.70)"
AOI_5_Khartoum_img129,"LINESTRING (352.90 635.44, 529.62 624.06, 771.91 605.20)"
AOI_5_Khartoum_img129,"LINESTRING (561.82 937.20, 376.73 938.51)"
AOI_5_Khartoum_img129,"LINESTRING (554.66 762.04, 561.82 937.20)"
AOI_5_Khartoum_img129,"LINESTRING (800.74 756.46, 554.66 762.04)"
AOI_5_Khartoum_img129,"LINESTRING (809.55 930.49, 561.82 937.20)"
AOI_5_Khartoum_img129,"LINESTRING (584.18 315.73, 626.00 184.66, 630.73 172.61)"
AOI_5_Khartoum_img129,"LINESTRING (584.18 315.73, 743.95 217.40)"
AOI_5_Khartoum_img129,"LINESTRING (630.73 172.61, 698.45 0.00)"
AOI_5_Khartoum_img129,"LINESTRING (840.08 159.01, 734.32 166.80, 630.73 172.61)"
AOI_5_Khartoum_img129,"LINESTRING (860.75 598.29, 850.37 366.36, 818.20 317.21, 776.23 265.29, 743.95 217.40)"
AOI_5_Khartoum_img129,"LINESTRING (743.95 217.40, 840.08 159.01)"
AOI_5_Khartoum_img129,"LINESTRING (771.91 605.20, 800.74 756.46)"
AOI_5_Khartoum_img129,"LINESTRING (771.91 605.20, 860.75 598.29)"
AOI_5_Khartoum_img129,"LINESTRING (1250.71 758.82, 800.74 756.46)"
AOI_5_Khartoum_img129,"LINESTRING (809.55 930.49, 800.74 756.46)"
AOI_5_Khartoum_img129,"LINESTRING (805.45 1118.98, 802.35 1300.00)"
AOI_5_Khartoum_img129,"LINESTRING (809.55 930.49, 805.45 1118.98)"
AOI_5_Khartoum_img129,"LINESTRING (805.45 1118.98, 1240.06 1116.93)"
AOI_5_Khartoum_img129,"LINESTRING (809.55 930.49, 1238.62 936.97, 1256.69 965.15, 1240.06 1116.93)"
AOI_5_Khartoum_img129,"LINESTRING (840.08 159.01, 1032.38 133.80, 1100.24 131.55)"
AOI_5_Khartoum_img129,"LINESTRING (860.75 598.29, 934.69 592.54, 1138.15 580.61)"
AOI_5_Khartoum_img129,"LINESTRING (1100.24 131.55, 1089.02 0.00)"
AOI_5_Khartoum_img129,"LINESTRING (1138.15 580.61, 1117.53 370.30, 1100.24 131.55)"
AOI_5_Khartoum_img129,"LINESTRING (1100.24 131.55, 1300.00 124.95)"
AOI_5_Khartoum_img129,"LINESTRING (1138.15 580.61, 1255.40 573.73)"
AOI_5_Khartoum_img129,"LINESTRING (1240.06 1116.93, 1286.32 1203.67)"
AOI_5_Khartoum_img129,"LINESTRING (1250.71 758.82, 1249.10 869.15, 1300.00 869.42)"
AOI_5_Khartoum_img129,"LINESTRING (1255.40 573.73, 1250.71 758.82)"
AOI_5_Khartoum_img129,"LINESTRING (1255.40 573.73, 1300.00 571.12)"
AOI_5_Khartoum_img129,"LINESTRING (1286.32 1203.67, 1262.96 1300.00)"
AOI_5_Khartoum_img129,"LINESTRING (1300.00 1182.57, 1286.32 1203.67)"
AOI_5_Khartoum_img320,"LINESTRING (0.00 648.90, 111.52 631.43)"
AOI_5_Khartoum_img320,"LINESTRING (0.00 682.01, 491.40 603.49, 641.02 577.50)"
AOI_5_Khartoum_img320,"LINESTRING (111.52 631.43, 18.00 25.15, 13.51 0.00)"
AOI_5_Khartoum_img320,"LINESTRING (111.52 631.43, 204.85 616.81, 439.42 578.14, 637.21 541.37)"
AOI_5_Khartoum_img320,"LINESTRING (637.21 541.37, 602.34 359.10, 542.43 29.44, 537.88 0.00)"
AOI_5_Khartoum_img320,"LINESTRING (630.24 323.28, 598.22 151.80, 574.13 26.27, 571.30 0.00)"
AOI_5_Khartoum_img320,"LINESTRING (664.12 498.74, 632.46 334.38, 630.24 323.28)"
AOI_5_Khartoum_img320,"LINESTRING (630.24 323.28, 882.71 281.76)"
AOI_5_Khartoum_img320,"LINESTRING (641.02 577.50, 637.21 541.37)"
AOI_5_Khartoum_img320,"LINESTRING (776.43 1300.00, 696.17 839.33, 641.02 577.50)"
AOI_5_Khartoum_img320,"LINESTRING (696.96 672.60, 688.88 627.27, 664.12 498.74)"
AOI_5_Khartoum_img320,"LINESTRING (664.12 498.74, 1127.39 421.04)"
AOI_5_Khartoum_img320,"LINESTRING (759.53 1012.15, 696.96 672.60)"
AOI_5_Khartoum_img320,"LINESTRING (958.15 635.83, 696.96 672.60)"
AOI_5_Khartoum_img320,"LINESTRING (790.81 1193.37, 779.54 1121.12, 759.53 1012.15)"
AOI_5_Khartoum_img320,"LINESTRING (991.75 976.26, 759.53 1012.15)"
AOI_5_Khartoum_img320,"LINESTRING (807.60 1300.00, 790.81 1193.37)"
AOI_5_Khartoum_img320,"LINESTRING (1237.10 1121.44, 790.81 1193.37)"
AOI_5_Khartoum_img320,"LINESTRING (882.71 281.76, 853.55 101.40, 1207.30 42.44, 1257.38 39.90)"
AOI_5_Khartoum_img320,"LINESTRING (882.71 281.76, 1110.15 244.99)"
AOI_5_Khartoum_img320,"LINESTRING (958.15 635.83, 976.22 773.71)"
AOI_5_Khartoum_img320,"LINESTRING (958.15 635.83, 1161.34 602.23)"
AOI_5_Khartoum_img320,"LINESTRING (991.75 976.26, 971.47 787.34, 976.22 773.71)"
AOI_5_Khartoum_img320,"LINESTRING (976.22 773.71, 1300.00 729.41)"
AOI_5_Khartoum_img320,"LINESTRING (1233.93 940.13, 991.75 976.26)"
AOI_5_Khartoum_img320,"LINESTRING (1110.15 244.99, 1126.63 246.89, 1271.33 223.75)"
AOI_5_Khartoum_img320,"LINESTRING (1143.27 418.38, 1110.15 244.99)"
AOI_5_Khartoum_img320,"LINESTRING (1127.39 421.04, 1161.34 602.23)"
AOI_5_Khartoum_img320,"LINESTRING (1127.39 421.04, 1143.27 418.38)"
AOI_5_Khartoum_img320,"LINESTRING (1143.27 418.38, 1287.82 384.14)"
AOI_5_Khartoum_img320,"LINESTRING (1300.00 576.76, 1161.34 602.23)"
AOI_5_Khartoum_img320,"LINESTRING (1265.63 1287.54, 1189.97 1300.00)"
AOI_5_Khartoum_img320,"LINESTRING (1233.93 940.13, 1258.02 1106.23)"
AOI_5_Khartoum_img320,"LINESTRING (1300.00 930.10, 1233.93 940.13)"
AOI_5_Khartoum_img320,"LINESTRING (1237.10 1121.44, 1258.65 1191.18, 1265.63 1287.54)"
AOI_5_Khartoum_img320,"LINESTRING (1258.02 1106.23, 1237.10 1121.44)"
AOI_5_Khartoum_img320,"LINESTRING (1288.92 220.58, 1283.54 196.17, 1257.38 39.90)"
AOI_5_Khartoum_img320,"LINESTRING (1300.00 35.50, 1257.38 39.90)"
AOI_5_Khartoum_img320,"LINESTRING (1258.02 1106.23, 1300.00 1099.19)"
AOI_5_Khartoum_img320,"LINESTRING (1300.00 1282.48, 1265.63 1287.54)"
AOI_5_Khartoum_img320,"LINESTRING (1287.82 384.14, 1274.50 239.60, 1271.33 223.75)"
AOI_5_Khartoum_img320,"LINESTRING (1271.33 223.75, 1288.92 220.58)"
AOI_5_Khartoum_img320,"LINESTRING (1287.82 384.14, 1300.00 384.14)"
AOI_5_Khartoum_img320,"LINESTRING (1300.00 218.73, 1288.92 220.58)"
AOI_5_Khartoum_img279,"LINESTRING (0.00 622.93, 355.10 613.52)"
AOI_5_Khartoum_img279,"LINESTRING (317.40 1094.49, 258.58 1069.09, 151.44 1033.74, 96.76 1019.38)"
AOI_5_Khartoum_img279,"LINESTRING (344.06 108.45, 301.00 86.67, 110.66 96.95)"
AOI_5_Khartoum_img279,"LINESTRING (341.88 1300.00, 333.70 1231.46, 317.40 1094.49)"
AOI_5_Khartoum_img279,"LINESTRING (355.10 613.52, 317.40 1094.49)"
AOI_5_Khartoum_img279,"LINESTRING (333.74 0.00, 338.85 73.92, 344.06 108.45)"
AOI_5_Khartoum_img279,"LINESTRING (355.10 613.52, 350.75 546.77, 344.06 108.45)"
AOI_5_Khartoum_img279,"LINESTRING (344.06 108.45, 458.95 108.01, 690.51 100.43, 847.94 93.94, 880.40 86.91, 901.50 64.72, 904.16 0.00)"
AOI_5_Khartoum_img279,"LINESTRING (355.10 613.52, 709.98 604.11, 1069.21 591.13, 1153.61 587.88)"
AOI_5_Khartoum_img279,"LINESTRING (1153.61 587.88, 1139.03 0.00)"
AOI_5_Khartoum_img279,"LINESTRING (1153.61 587.88, 1170.15 1091.73, 1176.22 1222.62, 1177.56 1300.00)"
AOI_5_Khartoum_img279,"LINESTRING (1184.23 535.02, 1182.30 480.89, 1172.16 0.00)"
AOI_5_Khartoum_img279,"LINESTRING (1195.56 868.68, 1194.45 827.73, 1184.23 535.02)"
AOI_5_Khartoum_img279,"LINESTRING (1184.23 535.02, 1300.00 531.44)"
AOI_5_Khartoum_img279,"LINESTRING (1207.25 1269.24, 1206.04 1226.77, 1201.63 1091.73, 1195.56 868.68)"
AOI_5_Khartoum_img279,"LINESTRING (1195.56 868.68, 1300.00 864.93)"
AOI_5_Khartoum_img279,"LINESTRING (1208.12 1300.00, 1207.25 1269.24)"
AOI_5_Khartoum_img279,"LINESTRING (1207.25 1269.24, 1300.00 1266.12)"
AOI_5_Khartoum_img299,"LINESTRING (426.58 107.99, 225.47 85.85, 0.00 41.12)"
AOI_5_Khartoum_img299,"LINESTRING (391.35 295.40, 0.00 225.70)"
AOI_5_Khartoum_img299,"LINESTRING (0.00 435.24, 329.93 495.63)"
AOI_5_Khartoum_img299,"LINESTRING (0.00 923.07, 8.24 941.96)"
AOI_5_Khartoum_img299,"LINESTRING (0.00 942.21, 8.24 941.96)"
AOI_5_Khartoum_img299,"LINESTRING (0.00 1123.89, 33.60 1123.09)"
AOI_5_Khartoum_img299,"LINESTRING (8.24 941.96, 18.20 941.81)"
AOI_5_Khartoum_img299,"LINESTRING (18.20 941.81, 33.60 1123.09)"
AOI_5_Khartoum_img299,"LINESTRING (18.20 941.81, 186.66 939.24)"
AOI_5_Khartoum_img299,"LINESTRING (33.60 1123.09, 201.15 1114.49)"
AOI_5_Khartoum_img299,"LINESTRING (186.66 939.24, 201.15 1114.49)"
AOI_5_Khartoum_img299,"LINESTRING (186.66 939.24, 360.04 936.68)"
AOI_5_Khartoum_img299,"LINESTRING (201.15 1114.49, 221.92 1300.00)"
AOI_5_Khartoum_img299,"LINESTRING (329.93 495.63, 390.16 506.68)"
AOI_5_Khartoum_img299,"LINESTRING (329.93 495.63, 382.71 936.06)"
AOI_5_Khartoum_img299,"LINESTRING (360.04 936.68, 390.78 1300.00)"
AOI_5_Khartoum_img299,"LINESTRING (360.04 936.68, 370.51 936.53, 382.71 936.06)"
AOI_5_Khartoum_img299,"LINESTRING (382.71 936.06, 541.22 930.19)"
AOI_5_Khartoum_img299,"LINESTRING (390.16 506.68, 472.71 521.81)"
AOI_5_Khartoum_img299,"LINESTRING (391.35 295.40, 386.45 321.33, 365.25 422.65, 361.70 456.00, 366.67 478.00, 390.16 506.68)"
AOI_5_Khartoum_img299,"LINESTRING (914.36 389.51, 538.51 323.40, 391.35 295.40)"
AOI_5_Khartoum_img299,"LINESTRING (426.58 107.99, 391.35 295.40)"
AOI_5_Khartoum_img299,"LINESTRING (426.58 107.99, 537.16 137.71, 954.55 213.07)"
AOI_5_Khartoum_img299,"LINESTRING (450.78 0.00, 426.58 107.99)"
AOI_5_Khartoum_img299,"LINESTRING (472.71 521.81, 877.22 596.00)"
AOI_5_Khartoum_img299,"LINESTRING (472.71 521.81, 541.22 930.19)"
AOI_5_Khartoum_img299,"LINESTRING (541.22 930.19, 591.03 1127.62)"
AOI_5_Khartoum_img299,"LINESTRING (541.22 930.19, 557.98 929.28, 799.61 868.04)"
AOI_5_Khartoum_img299,"LINESTRING (591.03 1127.62, 625.51 1300.00)"
AOI_5_Khartoum_img299,"LINESTRING (591.03 1127.62, 981.85 1049.90)"
AOI_5_Khartoum_img299,"LINESTRING (842.77 805.79, 832.84 832.05, 820.77 849.79, 799.61 868.04)"
AOI_5_Khartoum_img299,"LINESTRING (799.61 868.04, 886.73 845.96)"
AOI_5_Khartoum_img299,"LINESTRING (842.77 805.79, 853.41 833.47, 886.73 845.96)"
AOI_5_Khartoum_img299,"LINESTRING (842.77 805.79, 825.78 780.29, 817.98 749.07, 809.46 734.17, 793.14 731.33, 771.14 741.26, 769.01 725.65, 781.79 706.49, 799.53 693.01, 822.94 683.08, 839.98 680.95, 853.41 673.10)"
AOI_5_Khartoum_img299,"LINESTRING (853.41 673.10, 840.64 753.28, 838.51 777.41, 842.77 805.79)"
AOI_5_Khartoum_img299,"LINESTRING (877.22 596.00, 853.41 673.10)"
AOI_5_Khartoum_img299,"LINESTRING (877.22 596.00, 1300.00 675.04)"
AOI_5_Khartoum_img299,"LINESTRING (877.22 596.00, 914.36 389.51)"
AOI_5_Khartoum_img299,"LINESTRING (886.73 845.96, 981.85 1049.90)"
AOI_5_Khartoum_img299,"LINESTRING (886.73 845.96, 1020.32 829.66, 1042.96 830.56, 1300.00 877.91)"
AOI_5_Khartoum_img299,"LINESTRING (988.81 18.32, 901.79 0.00)"
AOI_5_Khartoum_img299,"LINESTRING (914.36 389.51, 1300.00 460.37)"
AOI_5_Khartoum_img299,"LINESTRING (954.55 213.07, 932.04 321.21, 914.36 389.51)"
AOI_5_Khartoum_img299,"LINESTRING (1300.00 271.08, 1238.36 262.00, 1085.69 242.43, 954.55 213.07)"
AOI_5_Khartoum_img299,"LINESTRING (954.55 213.07, 988.81 18.32)"
AOI_5_Khartoum_img299,"LINESTRING (981.85 1049.90, 1300.00 998.88)"
AOI_5_Khartoum_img299,"LINESTRING (1300.00 76.49, 1175.73 57.47, 988.81 18.32)"
AOI_5_Khartoum_img299,"LINESTRING (988.81 18.32, 992.84 0.00)"
AOI_5_Khartoum_img291,"LINESTRING (0.00 207.58, 33.52 181.70, 102.13 68.64)"
