ImageId,WKT_Pix
AOI_4_Shanghai_img606,"LINESTRING (1083.74 482.87, 1138.84 463.06, 1300.00 540.06)"
AOI_4_Shanghai_img606,"LINESTRING (1251.96 1160.91, 1300.00 1188.58)"
AOI_4_Shanghai_img606,"LINESTRING (1260.87 654.92, 1300.00 674.94)"
AOI_4_Shanghai_img606,"LINESTRING (1300.00 263.24, 1252.98 318.63, 1157.39 268.05, 1116.73 261.96, 1069.64 316.80, 1011.15 410.04, 1022.56 449.65, 1083.74 482.87, 1190.21 540.70, 1296.87 598.62, 1300.00 600.32)"
AOI_4_Shanghai_img606,"LINESTRING (1300.00 581.93, 1296.87 598.62, 1260.87 654.92, 1227.30 707.42, 1300.00 745.42)"
AOI_4_Shanghai_img1474,"LINESTRING (0.00 17.50, 216.20 3.90)"
AOI_4_Shanghai_img1474,"LINESTRING (0.00 411.66, 83.74 582.54, 239.33 833.18)"
AOI_4_Shanghai_img1474,"LINESTRING (0.00 767.67, 173.33 1073.02)"
AOI_4_Shanghai_img1474,"LINESTRING (0.00 1089.28, 93.62 1083.64, 173.33 1073.02, 207.33 1114.47, 245.60 1184.61, 249.78 1300.00)"
AOI_4_Shanghai_img1474,"LINESTRING (1170.46 1300.00, 1164.06 1235.20, 1162.86 1031.68, 1162.38 950.92, 1153.97 860.09, 1146.39 717.76, 1143.04 654.87, 1056.41 663.28, 1024.45 675.90, 1000.06 707.86, 985.76 729.73, 917.64 727.20)"
AOI_4_Shanghai_img1474,"LINESTRING (1281.39 146.46, 1294.32 214.85, 1297.49 280.40, 1272.12 296.26, 1222.43 301.55, 1131.87 297.47)"
AOI_4_Shanghai_img1474,"LINESTRING (1138.05 90.72, 1273.82 91.79, 1281.39 146.46)"
AOI_4_Shanghai_img1474,"LINESTRING (1195.83 0.00, 1154.81 50.58, 1138.05 90.72, 1124.96 122.07, 1131.87 297.47, 1141.36 537.97)"
AOI_4_Shanghai_img1474,"LINESTRING (1146.39 717.76, 1171.83 680.30, 1182.78 664.18, 1206.04 620.83, 1208.64 611.60, 1217.67 579.60, 1215.56 510.88, 1231.94 505.59, 1244.63 486.03, 1243.04 456.43, 1236.17 440.57, 1220.84 427.89, 1217.14 366.04, 1225.07 342.25, 1255.20 338.02, 1300.00 340.48)"
AOI_4_Shanghai_img1474,"LINESTRING (1162.86 1031.68, 1277.19 1035.03, 1300.00 1034.84)"
AOI_4_Shanghai_img1474,"LINESTRING (1171.83 680.30, 1259.43 682.68, 1255.73 833.86)"
AOI_4_Shanghai_img1474,"LINESTRING (1300.00 600.88, 1286.39 612.37, 1264.72 622.94, 1208.64 611.60)"
AOI_4_Shanghai_img1474,"LINESTRING (1220.84 427.89, 1204.45 433.70, 1189.12 449.56, 1185.42 473.88, 1191.77 493.43, 1204.45 505.06, 1215.56 510.88)"
AOI_4_Shanghai_img1474,"LINESTRING (1281.39 146.46, 1300.00 138.14)"
AOI_4_Shanghai_img826,"LINESTRING (305.19 0.00, 299.67 7.46, 295.46 33.58, 293.56 45.37, 0.00 446.96)"
AOI_4_Shanghai_img826,"LINESTRING (0.00 1113.59, 344.33 1300.00)"
AOI_4_Shanghai_img826,"LINESTRING (234.99 0.00, 295.46 33.58, 483.52 131.83, 894.55 350.51, 1053.92 434.57, 1235.98 536.38, 1300.00 570.13)"
AOI_4_Shanghai_img826,"LINESTRING (1300.00 448.57, 1235.98 536.38, 1102.87 730.79, 864.21 1053.15, 740.79 1230.89, 688.01 1300.00)"
AOI_4_Shanghai_img417,"LINESTRING (0.00 172.76, 6.58 164.91, 53.10 132.77, 159.68 24.50, 124.93 0.00)"
AOI_4_Shanghai_img417,"LINESTRING (169.88 425.51, 201.27 423.07, 560.81 608.32, 640.71 664.38, 724.89 724.10, 579.36 932.51, 526.57 936.16, 60.31 682.71, 24.35 663.16, 169.88 425.51, 113.37 383.15, 0.00 299.82)"
AOI_4_Shanghai_img417,"LINESTRING (394.46 0.00, 350.12 60.45, 113.37 383.15, 21.50 508.38, 0.00 527.14)"
AOI_4_Shanghai_img417,"LINESTRING (60.31 682.71, 0.00 776.52)"
AOI_4_Shanghai_img417,"LINESTRING (0.00 965.98, 20.07 943.48, 216.97 1017.82, 285.45 1088.51)"
AOI_4_Shanghai_img417,"LINESTRING (34.24 1300.00, 0.00 1273.59)"
AOI_4_Shanghai_img417,"LINESTRING (726.21 1021.37, 619.31 967.85, 465.22 1150.67, 285.45 1088.51, 119.20 1300.00)"
AOI_4_Shanghai_img417,"LINESTRING (350.12 60.45, 416.71 79.39, 484.57 0.00)"
AOI_4_Shanghai_img417,"LINESTRING (416.71 79.39, 264.05 334.10, 676.38 555.91)"
AOI_4_Shanghai_img417,"LINESTRING (500.77 1300.00, 726.21 1021.37, 1257.42 260.07, 1300.00 195.52)"
AOI_4_Shanghai_img417,"LINESTRING (565.50 1300.00, 818.41 973.15, 863.42 915.72, 1300.00 294.53)"
AOI_4_Shanghai_img417,"LINESTRING (969.98 1300.00, 968.98 1290.29, 968.18 1275.89, 955.45 1047.98, 943.54 988.32, 916.47 937.46, 863.42 915.72)"
AOI_4_Shanghai_img417,"LINESTRING (920.19 0.00, 1024.51 51.36)"
AOI_4_Shanghai_img417,"LINESTRING (968.18 1275.89, 1017.63 1271.24, 1136.68 1260.04)"
AOI_4_Shanghai_img417,"LINESTRING (1017.63 1271.24, 1057.24 1298.42, 1057.48 1300.00)"
AOI_4_Shanghai_img417,"LINESTRING (1300.00 110.89, 1136.01 0.00)"
AOI_4_Shanghai_img1444,"LINESTRING (179.02 0.00, 0.00 58.27)"
AOI_4_Shanghai_img1444,"LINESTRING (0.00 174.61, 7.94 193.63, 104.15 424.15)"
AOI_4_Shanghai_img1444,"LINESTRING (0.00 453.28, 9.89 450.52, 104.15 424.15, 141.86 413.61, 246.66 386.26, 500.10 320.14, 511.09 309.56, 515.80 307.76, 785.22 204.31, 930.07 148.70, 948.41 141.66, 913.31 59.18)"
AOI_4_Shanghai_img1444,"LINESTRING (0.00 727.30, 171.76 1032.12, 223.87 1118.73)"
AOI_4_Shanghai_img1444,"LINESTRING (0.00 1189.84, 223.87 1118.73, 533.65 1020.34, 952.93 888.28, 1300.00 775.93)"
AOI_4_Shanghai_img1444,"LINESTRING (0.00 1242.84, 180.17 1185.31, 217.31 1173.59, 561.54 1065.01, 887.12 961.28, 1173.91 870.62, 1300.00 829.91)"
AOI_4_Shanghai_img1444,"LINESTRING (7.94 193.63, 174.43 134.47, 165.80 106.92, 247.96 82.19, 252.40 90.72, 270.96 126.36, 317.37 112.65, 418.42 93.64)"
AOI_4_Shanghai_img1444,"LINESTRING (246.66 386.26, 272.98 434.75, 282.70 459.71, 290.32 494.39, 304.70 531.61, 317.95 562.09, 356.72 651.30, 365.18 675.83, 366.02 700.78, 356.30 711.36, 155.40 786.64, 95.81 649.00, 9.89 450.52)"
AOI_4_Shanghai_img1444,"LINESTRING (95.81 649.00, 143.80 634.07, 183.75 625.24)"
AOI_4_Shanghai_img1444,"LINESTRING (217.31 1173.59, 259.86 1275.35, 271.01 1300.00)"
AOI_4_Shanghai_img1444,"LINESTRING (818.28 0.00, 705.55 38.44, 493.30 110.82, 434.90 130.73, 418.42 93.64, 398.09 47.91, 395.33 42.39, 252.40 90.72)"
AOI_4_Shanghai_img1444,"LINESTRING (356.72 651.30, 312.85 659.73, 261.55 676.97)"
AOI_4_Shanghai_img1444,"LINESTRING (267.86 576.04, 309.49 564.69, 317.95 562.09)"
AOI_4_Shanghai_img1444,"LINESTRING (930.07 148.70, 977.80 255.95, 1085.66 484.24, 1102.33 502.96, 1113.15 515.11, 1181.66 672.02, 916.90 759.15, 613.23 858.96, 404.30 919.44, 319.29 951.59)"
AOI_4_Shanghai_img1444,"LINESTRING (553.79 0.00, 459.75 32.27, 493.30 110.82)"
AOI_4_Shanghai_img1444,"LINESTRING (500.10 320.14, 507.07 333.04, 523.15 367.29, 532.87 386.33, 551.91 394.36, 569.67 392.67, 639.45 372.37, 735.88 339.80, 941.01 268.75, 977.80 255.95, 1056.47 228.57, 1196.89 181.62, 1126.68 43.32, 1107.67 0.00)"
AOI_4_Shanghai_img1444,"LINESTRING (913.31 59.18, 744.43 117.97, 503.27 201.92, 479.16 209.11, 515.80 307.76)"
AOI_4_Shanghai_img1444,"LINESTRING (869.78 1300.00, 842.89 1234.11, 817.93 1229.46, 593.93 1300.00)"
AOI_4_Shanghai_img1444,"LINESTRING (686.84 0.00, 705.55 38.44, 728.69 84.77, 744.43 117.97, 785.22 204.31)"
AOI_4_Shanghai_img1444,"LINESTRING (895.02 12.02, 887.24 0.00)"
AOI_4_Shanghai_img1444,"LINESTRING (920.78 0.00, 895.02 12.02, 913.31 59.18)"
AOI_4_Shanghai_img1444,"LINESTRING (1102.33 502.96, 1055.92 518.85)"
AOI_4_Shanghai_img296,"LINESTRING (0.00 329.10, 62.45 329.37, 930.07 333.20, 1135.79 331.46, 1300.00 333.43)"
AOI_4_Shanghai_img296,"LINESTRING (0.00 593.21, 61.64 595.94)"
AOI_4_Shanghai_img296,"LINESTRING (61.04 795.39, 0.00 794.15)"
AOI_4_Shanghai_img296,"LINESTRING (59.96 1152.84, 0.00 1152.32)"
AOI_4_Shanghai_img296,"LINESTRING (59.94 1300.00, 59.96 1152.84)"
AOI_4_Shanghai_img296,"LINESTRING (59.96 1152.84, 61.04 795.39, 61.64 595.94, 62.45 329.37, 64.02 50.65, 64.30 0.00)"
AOI_4_Shanghai_img296,"LINESTRING (59.96 1152.84, 709.84 1143.09, 947.50 1139.52, 1171.53 1144.75, 1300.00 1144.75)"
AOI_4_Shanghai_img296,"LINESTRING (64.02 50.65, 233.65 50.20, 981.15 48.22)"
AOI_4_Shanghai_img296,"LINESTRING (147.15 1300.00, 147.20 1258.97, 159.69 1245.02, 207.73 1238.45, 380.67 1237.63, 711.67 1237.53, 1300.00 1234.72)"
AOI_4_Shanghai_img296,"LINESTRING (233.33 0.00, 233.65 50.20, 236.55 240.29, 488.28 244.40, 990.76 250.96)"
AOI_4_Shanghai_img296,"LINESTRING (712.88 1300.00, 711.67 1237.53, 709.84 1143.09)"
AOI_4_Shanghai_img296,"LINESTRING (981.15 48.22, 996.76 70.59, 990.76 250.96)"
AOI_4_Shanghai_img296,"LINESTRING (981.15 48.22, 987.06 0.00)"
AOI_4_Shanghai_img296,"LINESTRING (990.76 250.96, 1300.00 253.33)"
AOI_4_Shanghai_img296,"LINESTRING (1299.71 1300.00, 1300.00 1295.54)"
AOI_4_Shanghai_img1546,"LINESTRING (0.00 7.62, 30.65 58.59, 67.28 126.37)"
AOI_4_Shanghai_img1546,"LINESTRING (67.28 126.37, 0.00 145.59)"
AOI_4_Shanghai_img1546,"LINESTRING (42.63 438.23, 0.00 448.67)"
AOI_4_Shanghai_img1546,"LINESTRING (0.00 759.88, 112.50 732.43)"
AOI_4_Shanghai_img1546,"LINESTRING (1300.00 585.72, 1242.38 573.35, 1090.54 554.74, 1007.64 559.82, 921.21 583.06, 828.32 608.03, 530.01 711.58, 448.57 739.84, 229.28 801.74, 0.00 883.81)"
AOI_4_Shanghai_img1546,"LINESTRING (67.28 126.37, 283.73 500.78, 482.69 852.79, 617.15 1086.73, 719.34 1271.80, 734.91 1300.00)"
AOI_4_Shanghai_img1546,"LINESTRING (530.01 711.58, 759.28 1262.80)"
AOI_4_Shanghai_img1546,"LINESTRING (574.51 23.06, 560.74 0.00)"
AOI_4_Shanghai_img1546,"LINESTRING (921.21 583.06, 837.32 444.92, 723.19 257.00, 683.13 193.97, 646.57 136.44, 574.51 23.06)"
AOI_4_Shanghai_img1546,"LINESTRING (574.51 23.06, 385.29 114.99, 444.88 218.33, 640.14 139.08, 646.57 136.44)"
AOI_4_Shanghai_img1546,"LINESTRING (574.51 23.06, 612.95 0.00)"
AOI_4_Shanghai_img1546,"LINESTRING (729.53 172.68, 683.13 193.97)"
AOI_4_Shanghai_img1546,"LINESTRING (719.34 1271.80, 759.28 1262.80, 1125.64 1180.27, 1185.06 1163.57, 1300.00 1131.28)"
AOI_4_Shanghai_img1546,"LINESTRING (772.64 233.55, 729.53 172.68, 901.97 91.54, 943.81 149.86)"
AOI_4_Shanghai_img1546,"LINESTRING (864.56 349.56, 835.40 329.91, 803.70 288.70)"
AOI_4_Shanghai_img1546,"LINESTRING (974.24 210.09, 943.81 149.86, 772.64 233.55, 803.70 288.70)"
AOI_4_Shanghai_img1546,"LINESTRING (803.70 288.70, 974.24 210.09, 1012.91 274.75, 864.56 349.56, 837.32 444.92)"
AOI_4_Shanghai_img1546,"LINESTRING (1090.83 0.00, 1300.00 344.01)"
AOI_4_Shanghai_img1546,"LINESTRING (1237.82 1300.00, 1185.06 1163.57)"
AOI_4_Shanghai_img1751,"LINESTRING (264.83 376.31, 182.50 328.82, 74.79 254.32, 14.48 212.57, 0.00 196.75)"
AOI_4_Shanghai_img1751,"LINESTRING (726.83 1300.00, 444.46 907.53, 59.59 349.19, 0.00 265.70)"
AOI_4_Shanghai_img1751,"LINESTRING (604.41 1300.00, 438.72 1076.19, 47.15 517.02, 0.00 447.78)"
AOI_4_Shanghai_img1751,"LINESTRING (600.89 1300.00, 515.67 1204.21, 396.95 1061.76, 307.44 954.92, 187.76 860.36, 70.96 792.41, 0.00 756.00)"
AOI_4_Shanghai_img1751,"LINESTRING (78.62 971.29, 73.83 986.84, 58.04 993.80, 0.00 999.59)"
AOI_4_Shanghai_img1751,"LINESTRING (0.00 1281.27, 27.88 1277.69, 233.72 1250.67)"
AOI_4_Shanghai_img1751,"LINESTRING (172.28 186.22, 148.15 51.60)"
AOI_4_Shanghai_img1751,"LINESTRING (1100.27 85.17, 883.02 108.59, 876.24 109.32, 658.52 134.92, 563.60 146.08, 556.00 146.98, 309.95 169.90, 172.28 186.22, 164.91 187.09, 112.73 211.65, 134.27 232.53, 158.68 259.13, 197.93 288.20, 216.13 295.57)"
AOI_4_Shanghai_img1751,"LINESTRING (264.83 376.31, 304.08 378.35, 348.12 374.26, 398.87 368.94, 450.56 362.80, 506.09 359.52, 531.46 360.75, 553.96 377.95, 606.14 469.64, 638.21 517.94, 653.05 534.31, 663.10 553.14, 672.20 574.84, 670.56 584.25, 668.85 594.08, 656.40 614.95, 643.48 628.87, 627.96 638.77)"
AOI_4_Shanghai_img1751,"LINESTRING (457.75 517.94, 439.55 526.13, 373.50 433.21, 322.28 455.31, 264.83 376.31)"
AOI_4_Shanghai_img1751,"LINESTRING (558.47 545.85, 539.60 553.55, 519.98 555.60, 494.13 550.28, 466.36 534.72, 457.75 517.94)"
AOI_4_Shanghai_img1751,"LINESTRING (722.94 765.59, 655.45 675.54, 627.96 638.77, 558.47 545.85, 535.77 515.48, 457.75 517.94)"
AOI_4_Shanghai_img1751,"LINESTRING (561.38 725.48, 581.01 798.34, 549.41 813.49, 556.12 849.51, 561.86 909.27, 570.00 960.85, 586.75 1018.98, 617.87 1097.57, 675.31 1194.18, 747.11 1296.11, 749.86 1300.00)"
AOI_4_Shanghai_img1751,"LINESTRING (563.60 146.08, 571.37 207.10)"
AOI_4_Shanghai_img1751,"LINESTRING (581.01 798.34, 619.06 784.83, 680.34 770.10, 722.94 765.59, 758.36 786.88, 796.18 802.84, 819.64 804.89)"
AOI_4_Shanghai_img1751,"LINESTRING (1128.86 245.54, 1018.53 258.01, 1002.07 259.81, 813.17 280.52, 737.74 289.70, 591.06 307.54)"
AOI_4_Shanghai_img1751,"LINESTRING (658.52 134.92, 639.77 18.44)"
AOI_4_Shanghai_img1751,"LINESTRING (653.05 534.31, 642.52 545.78, 632.95 556.42, 630.55 568.70, 634.86 579.34, 651.14 582.62, 670.56 584.25)"
AOI_4_Shanghai_img1751,"LINESTRING (753.19 380.30, 755.10 423.85, 689.06 434.86)"
AOI_4_Shanghai_img1751,"LINESTRING (1013.54 314.25, 1009.71 333.88, 951.32 344.41, 935.05 360.68, 753.19 380.30, 737.74 289.70)"
AOI_4_Shanghai_img1751,"LINESTRING (846.20 903.54, 823.23 912.14, 795.46 912.55, 740.41 921.96)"
AOI_4_Shanghai_img1751,"LINESTRING (751.90 876.12, 785.89 894.54, 820.83 898.22, 846.20 903.54, 896.47 885.12, 940.98 869.98, 954.87 855.65, 957.26 834.36, 945.77 803.66, 919.92 768.05, 912.74 741.85, 923.27 717.29, 936.68 700.10, 959.65 692.32, 1036.72 683.72, 1145.39 670.63, 1198.52 664.48, 1267.93 656.30, 1288.04 656.30, 1300.00 652.59)"
AOI_4_Shanghai_img1751,"LINESTRING (1163.58 456.75, 1099.91 467.18, 1056.83 468.41, 988.38 475.78, 957.74 485.19, 825.62 492.97)"
AOI_4_Shanghai_img1751,"LINESTRING (936.68 700.10, 867.77 692.51, 856.87 646.75, 844.23 622.34, 839.00 548.25)"
AOI_4_Shanghai_img1751,"LINESTRING (883.02 108.59, 872.89 45.87, 1023.20 29.09)"
AOI_4_Shanghai_img1751,"LINESTRING (1172.10 507.42, 1113.31 512.21, 1006.09 526.54, 980.54 531.90, 984.25 578.10, 933.14 580.39)"
AOI_4_Shanghai_img1751,"LINESTRING (1002.07 259.81, 1007.79 312.34, 1013.54 314.25)"
AOI_4_Shanghai_img1751,"LINESTRING (1138.21 305.90, 1013.54 314.25)"
AOI_4_Shanghai_img1751,"LINESTRING (1100.27 85.17, 1088.39 0.00)"
AOI_4_Shanghai_img1751,"LINESTRING (1100.27 85.17, 1119.06 182.28, 1121.03 194.99, 1128.86 245.54, 1138.21 305.90, 1163.58 456.75, 1172.10 507.42, 1198.52 664.48, 1234.90 896.99, 1259.44 1034.62, 1294.14 1229.28)"
AOI_4_Shanghai_img1751,"LINESTRING (1300.00 62.14, 1172.07 76.57, 1115.11 83.53, 1100.27 85.17)"
AOI_4_Shanghai_img1751,"LINESTRING (1121.03 194.99, 1174.59 191.70, 1218.15 188.83, 1266.02 194.15, 1300.00 199.72)"
AOI_4_Shanghai_img1751,"LINESTRING (1259.44 1034.62, 1189.90 1051.32, 1191.34 1104.53, 1206.18 1168.39, 1225.81 1225.70)"
AOI_4_Shanghai_img1751,"LINESTRING (1300.00 1263.17, 1294.14 1229.28)"
AOI_4_Shanghai_img1751,"LINESTRING (1294.14 1229.28, 1300.00 1229.07)"
AOI_4_Shanghai_img766,"LINESTRING (288.77 0.00, 0.00 395.08)"
AOI_4_Shanghai_img766,"LINESTRING (0.00 400.80, 950.88 924.58, 1300.00 1113.59)"
AOI_4_Shanghai_img766,"LINESTRING (1300.00 446.96, 950.88 924.58, 676.46 1300.00)"
AOI_4_Shanghai_img330,"LINESTRING (0.00 568.42, 83.73 523.88, 386.94 432.22, 392.82 430.44, 630.03 356.76, 806.15 319.02, 1109.85 239.95, 1251.81 216.59, 1300.00 203.68)"
AOI_4_Shanghai_img330,"LINESTRING (1300.00 684.59, 1025.39 782.21, 860.51 841.06, 519.52 902.61, 459.31 912.05, 365.42 923.28, 0.00 1048.92)"
AOI_4_Shanghai_img330,"LINESTRING (0.00 1183.16, 57.90 1179.58, 89.35 1187.67, 113.61 1199.35, 119.90 1260.45, 120.55 1300.00)"
AOI_4_Shanghai_img330,"LINESTRING (143.35 0.00, 93.61 100.68, 72.05 168.07, 59.47 218.38, 50.48 277.69, 52.28 301.95, 54.98 373.83, 59.92 443.02, 350.59 377.87, 363.90 380.20, 366.29 380.62, 386.53 384.16, 391.48 394.94, 390.58 414.71, 386.94 432.22)"
AOI_4_Shanghai_img330,"LINESTRING (592.84 1300.00, 575.45 1269.44, 508.96 1168.80, 159.09 1300.00)"
AOI_4_Shanghai_img330,"LINESTRING (363.90 380.20, 479.08 241.75, 549.17 149.20, 607.57 51.26, 642.43 0.00)"
AOI_4_Shanghai_img330,"LINESTRING (575.45 1269.44, 495.22 1300.00)"
AOI_4_Shanghai_img330,"LINESTRING (1300.00 955.99, 1259.23 954.05, 1108.27 966.63, 985.18 967.53, 885.44 950.46, 839.54 942.81, 820.75 939.68, 792.89 952.26)"
AOI_4_Shanghai_img330,"LINESTRING (1045.03 1300.00, 1007.64 1228.10, 856.69 987.30, 839.54 942.81)"
AOI_4_Shanghai_img117,"LINESTRING (300.99 170.19, 166.48 168.84, 0.00 167.17)"
AOI_4_Shanghai_img117,"LINESTRING (5.06 727.86, 0.00 727.63)"
AOI_4_Shanghai_img117,"LINESTRING (1270.87 1300.00, 1269.73 1297.98, 1215.82 1281.80, 551.21 1285.50, 3.26 1288.54)"
AOI_4_Shanghai_img117,"LINESTRING (259.56 837.48, 293.26 866.32, 357.96 882.50, 469.84 875.09, 521.74 840.71, 529.48 808.01, 627.96 848.26, 656.71 904.87, 653.12 1034.26, 647.73 1178.92, 585.73 1201.39, 538.11 1210.37, 441.07 1215.76, 362.90 1216.66, 270.35 1214.86, 202.06 1242.72, 114.90 1243.62, 3.42 1237.34)"
AOI_4_Shanghai_img117,"LINESTRING (3.49 1300.00, 3.26 1288.54, 3.42 1237.34, 3.58 1188.78, 5.06 727.86)"
AOI_4_Shanghai_img117,"LINESTRING (574.91 717.84, 529.48 808.01, 477.91 809.63, 406.02 794.35, 351.21 791.66, 309.88 801.54, 273.94 815.02, 259.56 837.48, 240.70 850.06, 229.01 852.76, 198.46 850.96, 155.34 856.35, 108.61 854.55, 126.58 982.15, 127.48 1111.53, 123.89 1178.92, 102.32 1196.89, 52.01 1189.70, 3.58 1188.78)"
AOI_4_Shanghai_img117,"LINESTRING (192.53 218.01, 185.89 272.31, 188.58 434.94, 65.05 435.85, 4.54 438.56)"
AOI_4_Shanghai_img117,"LINESTRING (5.06 727.86, 388.57 720.32, 523.17 717.67, 574.91 717.84, 681.07 718.19, 927.51 719.01, 933.44 719.03, 1300.00 721.69)"
AOI_4_Shanghai_img117,"LINESTRING (166.48 168.84, 159.28 129.15, 99.71 127.09, 57.44 124.22)"
AOI_4_Shanghai_img117,"LINESTRING (261.91 220.26, 258.67 438.54, 317.97 435.84, 315.27 221.99, 261.91 220.26, 192.53 218.01, 64.58 212.11, 65.05 435.85, 65.48 646.10, 7.08 647.89, 4.54 438.56, 1.69 204.02, 64.58 212.11)"
AOI_4_Shanghai_img117,"LINESTRING (159.28 129.15, 168.89 108.21, 170.91 0.00)"
AOI_4_Shanghai_img117,"LINESTRING (258.67 438.54, 188.58 434.94)"
AOI_4_Shanghai_img117,"LINESTRING (315.27 221.99, 304.35 202.61, 300.99 170.19, 386.03 173.47)"
AOI_4_Shanghai_img117,"LINESTRING (387.23 0.00, 386.03 173.47, 389.63 626.33, 388.57 720.32)"
AOI_4_Shanghai_img117,"LINESTRING (879.43 0.00, 883.82 21.62, 938.63 145.62, 1017.99 213.85, 1034.77 228.28, 1121.93 281.29, 1251.31 340.60, 1268.39 441.23, 1279.17 546.36, 1257.60 638.01, 1224.36 657.78, 1118.33 664.97, 962.89 664.07, 527.10 664.97, 451.62 622.73, 434.55 396.31, 433.65 216.60, 431.86 23.42, 433.08 0.00)"
AOI_4_Shanghai_img117,"LINESTRING (550.85 1300.00, 551.21 1285.50)"
AOI_4_Shanghai_img117,"LINESTRING (679.49 841.67, 784.74 841.61, 882.74 839.97, 907.72 821.09, 928.07 795.25)"
AOI_4_Shanghai_img117,"LINESTRING (690.86 1100.75, 680.98 1068.98, 679.05 875.27, 679.49 841.67, 681.07 718.19)"
AOI_4_Shanghai_img117,"LINESTRING (690.86 1100.75, 933.46 1103.45, 1196.73 1099.85, 1255.13 1100.75, 1288.35 1093.91)"
AOI_4_Shanghai_img117,"LINESTRING (927.51 719.01, 928.07 795.25, 1029.60 776.38, 1127.54 779.98, 1204.81 784.47, 1270.41 806.03, 1285.68 864.44, 1282.09 1013.59, 1288.35 1093.91, 1292.87 1151.97, 1279.39 1234.63, 1265.02 1255.30, 1238.06 1258.89, 718.71 1258.89, 696.25 1246.31, 671.99 1213.96, 690.86 1100.75)"
AOI_4_Shanghai_img117,"LINESTRING (1300.00 269.41, 1202.79 244.45, 1102.16 194.14, 1074.12 167.32, 1019.49 115.07, 956.60 0.06, 956.59 0.00)"
AOI_4_Shanghai_img117,"LINESTRING (1017.99 213.85, 1074.12 167.32)"
AOI_4_Shanghai_img1265,"LINESTRING (0.00 51.12, 256.71 0.00)"
AOI_4_Shanghai_img1265,"LINESTRING (0.00 491.89, 15.72 493.03, 58.90 553.80, 62.28 598.66)"
AOI_4_Shanghai_img1265,"LINESTRING (0.00 1236.77, 0.66 1236.59, 243.60 1179.65, 455.79 1127.96, 465.39 1125.70, 652.21 1081.72, 668.22 1078.35, 680.06 1075.17, 794.10 1048.32, 933.33 1015.54, 1045.92 989.03)"
AOI_4_Shanghai_img1265,"LINESTRING (465.39 1125.70, 522.86 1300.00)"
AOI_4_Shanghai_img1265,"LINESTRING (550.67 0.00, 714.01 516.86)"
AOI_4_Shanghai_img1265,"LINESTRING (668.22 1078.35, 741.13 1282.64, 795.15 1275.44, 864.10 1259.49)"
AOI_4_Shanghai_img1265,"LINESTRING (864.10 1259.49, 857.41 1219.87, 806.99 1087.13, 794.10 1048.32)"
AOI_4_Shanghai_img1265,"LINESTRING (864.10 1259.49, 896.51 1255.88, 1004.04 1232.73)"
AOI_4_Shanghai_img1265,"LINESTRING (933.33 1015.54, 999.93 1216.27, 1004.04 1232.73)"
AOI_4_Shanghai_img1265,"LINESTRING (1004.04 1232.73, 1121.86 1206.49, 1079.52 1086.66, 1045.92 989.03)"
AOI_4_Shanghai_img1265,"LINESTRING (1045.92 989.03, 1156.23 964.31)"
AOI_4_Shanghai_img1265,"LINESTRING (1121.86 1206.49, 1223.22 1186.94, 1201.88 1101.88, 1156.23 964.31)"
AOI_4_Shanghai_img1265,"LINESTRING (1156.23 964.31, 1049.73 594.07, 1064.31 570.62, 1093.47 539.55, 1288.10 508.49, 1300.00 542.63)"
AOI_4_Shanghai_img1265,"LINESTRING (1156.23 964.31, 1209.49 946.56, 1276.69 930.07)"
AOI_4_Shanghai_img1265,"LINESTRING (1276.69 930.07, 1262.74 853.36, 1249.42 793.14, 1231.04 781.73, 1163.21 782.99)"
AOI_4_Shanghai_img1265,"LINESTRING (1276.69 930.07, 1300.00 924.19)"
AOI_4_Shanghai_img631,"LINESTRING (117.99 1137.42, 81.65 1156.58)"
AOI_4_Shanghai_img631,"LINESTRING (200.74 1300.00, 183.78 1266.67, 117.99 1137.42)"
AOI_4_Shanghai_img631,"LINESTRING (117.99 1137.42, 262.24 1055.50, 383.20 986.98, 539.69 899.86, 948.14 675.34, 1300.00 485.91)"
AOI_4_Shanghai_img631,"LINESTRING (183.78 1266.67, 255.05 1244.55, 269.01 1253.43, 317.95 1236.62, 429.30 1200.14, 445.38 1236.31, 336.13 1278.21)"
AOI_4_Shanghai_img631,"LINESTRING (410.99 1161.14, 300.23 1196.65)"
AOI_4_Shanghai_img631,"LINESTRING (429.30 1200.14, 410.99 1161.14, 393.35 1123.59, 299.46 1152.35, 288.68 1157.22, 291.00 1175.83, 300.23 1196.65, 317.95 1236.62, 336.13 1278.21, 345.32 1300.00)"
AOI_4_Shanghai_img631,"LINESTRING (400.45 1300.00, 472.23 1269.93, 454.68 1238.00, 445.38 1236.31)"
AOI_4_Shanghai_img631,"LINESTRING (1003.12 742.17, 833.64 841.91, 853.09 880.82, 871.70 911.28, 899.61 907.89, 915.69 1013.63, 640.35 1075.38)"
AOI_4_Shanghai_img631,"LINESTRING (948.14 675.34, 983.40 712.58, 1003.12 742.17, 1012.24 755.85, 1025.35 777.49, 1019.45 788.63, 1004.37 808.30, 997.16 812.89, 1012.90 841.08)"
AOI_4_Shanghai_img631,"LINESTRING (1300.00 643.32, 1284.50 651.41, 1207.38 691.69)"
AOI_4_Shanghai_img631,"LINESTRING (1229.24 0.00, 1231.16 3.20, 1300.00 118.68)"
AOI_4_Shanghai_img631,"LINESTRING (1300.00 675.85, 1284.50 651.41)"
