ImageId,WKT_Pix
AOI_3_Paris_img436,"LINESTRING (1107.27 25.49, 997.43 41.37, 845.73 61.20)"
AOI_3_Paris_img436,"LINESTRING (964.25 1199.84, 933.67 1289.65, 929.43 1300.00)"
AOI_3_Paris_img436,"LINESTRING (964.25 1199.84, 993.55 1237.42, 1018.39 1261.62, 1043.23 1273.72, 1082.72 1290.28, 1127.95 1290.92, 1153.43 1282.00)"
AOI_3_Paris_img436,"LINESTRING (1107.27 25.49, 1105.91 0.00)"
AOI_3_Paris_img436,"LINESTRING (1300.00 1208.72, 1295.51 1220.16, 1291.74 1229.72, 1287.84 1239.64, 1284.20 1248.97, 1280.74 1257.73, 1276.42 1268.78, 1271.48 1281.26, 1267.68 1290.97, 1264.15 1300.00)"
AOI_3_Paris_img402,LINESTRING EMPTY
AOI_3_Paris_img46,"LINESTRING (1214.95 1045.63, 1182.68 1011.20, 1116.70 947.37, 1049.28 884.98, 989.75 832.62, 922.34 773.81, 854.20 705.68, 729.77 597.02, 636.54 501.28)"
AOI_3_Paris_img46,"LINESTRING (985.09 443.19, 1055.02 507.37)"
AOI_3_Paris_img9,"LINESTRING (0.00 279.92, 530.74 81.64, 749.25 0.00)"
AOI_3_Paris_img9,"LINESTRING (1300.00 147.14, 1297.58 196.55, 1284.67 229.55, 1264.59 252.50, 1205.58 284.00, 587.55 613.96, 497.19 661.30, 393.91 750.23, 0.00 1017.79)"
AOI_3_Paris_img9,"LINESTRING (460.18 0.00, 530.74 81.64)"
AOI_3_Paris_img9,"LINESTRING (1300.00 221.19, 1284.67 229.55)"
AOI_3_Paris_img10,"LINESTRING (327.97 0.00, 244.85 46.38, 155.70 96.13, 3.55 159.52, 0.00 160.99)"
AOI_3_Paris_img10,"LINESTRING (0.00 278.75, 45.39 271.10, 163.31 248.28, 191.20 244.48, 461.27 197.56, 618.49 167.13, 809.95 141.77, 945.62 113.88, 1088.89 88.52, 1271.47 78.38, 1300.00 80.86)"
AOI_3_Paris_img10,"LINESTRING (1300.00 422.97, 1280.37 427.93, 1013.57 437.98, 987.80 438.72, 738.88 445.86, 653.54 448.02, 549.63 463.62, 452.51 478.21, 261.95 506.83, 64.11 546.29, 0.00 559.08)"
AOI_3_Paris_img10,"LINESTRING (0.00 598.69, 13.80 599.34, 157.24 574.96, 429.77 564.92, 516.55 565.64, 548.83 568.50, 591.14 589.30, 647.80 624.45, 698.00 675.37, 733.86 721.98, 819.21 831.72)"
AOI_3_Paris_img10,"LINESTRING (0.00 794.47, 63.29 864.71, 199.22 1005.57, 261.23 1069.82, 460.18 1300.00)"
AOI_3_Paris_img10,"LINESTRING (244.85 46.38, 206.62 0.00)"
AOI_3_Paris_img10,"LINESTRING (549.63 463.62, 588.27 541.25, 647.08 534.80, 725.97 550.57, 769.01 563.48, 843.59 598.63, 893.80 638.07)"
AOI_3_Paris_img10,"LINESTRING (738.88 445.86, 769.01 563.48, 781.20 665.33)"
AOI_3_Paris_img10,"LINESTRING (749.25 1300.00, 756.81 1297.17, 1107.22 1161.98, 1300.00 1087.60)"
AOI_3_Paris_img10,"LINESTRING (1300.00 917.68, 1237.33 922.80, 1134.77 923.52, 1050.15 935.71, 1002.09 934.99, 966.23 916.34, 814.91 732.03)"
AOI_3_Paris_img10,"LINESTRING (987.80 438.72, 988.64 485.90, 983.62 547.33, 982.78 612.61, 988.64 625.22, 1005.38 632.35, 1053.92 640.58, 1300.00 644.50)"
AOI_3_Paris_img10,"LINESTRING (1225.83 141.77, 1043.25 141.77)"
AOI_3_Paris_img10,"LINESTRING (1225.83 141.77, 1219.49 302.80)"
AOI_3_Paris_img10,"LINESTRING (1300.00 143.21, 1225.83 141.77)"
AOI_3_Paris_img258,LINESTRING EMPTY
AOI_3_Paris_img61,"LINESTRING (0.00 69.99, 207.07 213.77, 270.47 184.61, 402.33 40.06, 544.34 152.91, 685.08 52.74, 615.84 0.00)"
AOI_3_Paris_img61,"LINESTRING (283.94 447.54, 209.77 388.58, 156.51 353.08, 93.12 300.46, 27.19 252.28, 0.00 232.82)"
AOI_3_Paris_img61,"LINESTRING (0.00 705.63, 81.30 644.19)"
AOI_3_Paris_img61,"LINESTRING (0.00 994.20, 22.19 1005.44, 80.79 1032.21, 126.77 1054.95, 200.03 1091.32, 309.16 1141.85, 338.46 1157.51, 481.44 1231.27, 515.29 1248.96, 556.72 1271.19, 520.02 1300.00)"
AOI_3_Paris_img61,"LINESTRING (0.00 1147.51, 25.72 1129.22, 102.01 1077.18, 126.77 1054.95)"
AOI_3_Paris_img61,"LINESTRING (347.80 0.00, 402.33 40.06)"
AOI_3_Paris_img393,"LINESTRING (0.00 1246.39, 16.76 1247.81, 269.50 1268.66, 429.34 1275.79, 553.20 1269.76, 643.58 1262.07, 749.87 1243.42, 801.51 1207.83, 806.78 1178.11, 780.00 1139.70, 711.37 1094.70, 651.12 1048.61, 590.86 998.12, 535.63 879.59, 502.15 753.38, 485.41 697.40, 478.72 618.38, 472.02 529.49, 493.78 473.52, 542.32 440.59, 601.74 423.58, 654.46 418.64, 734.80 419.19, 815.14 416.45, 901.34 410.41, 984.19 397.24, 1071.23 389.01, 1116.42 389.56, 1178.35 392.85, 1247.30 399.45, 1300.00 407.45)"
AOI_3_Paris_img185,LINESTRING EMPTY
AOI_3_Paris_img114,"LINESTRING (206.10 0.00, 180.39 80.21, 147.56 132.66, 110.20 187.38, 65.30 243.23, 24.54 298.32, 9.45 303.98, 0.00 302.15)"
AOI_3_Paris_img114,"LINESTRING (0.00 467.89, 128.88 515.87, 269.07 583.60, 478.50 669.26, 542.17 694.47, 831.09 808.86)"
AOI_3_Paris_img114,"LINESTRING (0.00 657.72, 22.28 633.41, 53.60 599.07, 94.54 555.87, 128.88 515.87, 167.75 473.79, 204.16 436.62, 251.33 386.06, 308.69 324.36, 321.33 312.47, 370.96 257.19, 444.92 177.57, 498.69 119.64, 542.28 70.77, 588.69 21.53, 608.21 0.00)"
AOI_3_Paris_img114,"LINESTRING (0.00 1088.32, 25.08 1087.98, 49.55 1081.30, 74.58 1074.07, 106.84 1072.96, 294.82 1084.64, 436.08 1091.87, 527.85 1086.86, 588.75 1093.81)"
AOI_3_Paris_img114,"LINESTRING (126.08 1300.00, 0.00 1251.08)"
AOI_3_Paris_img114,"LINESTRING (458.61 1190.03, 572.62 1232.30, 698.87 1261.78, 717.78 1265.67, 738.91 1266.22, 762.83 1254.54, 867.38 1138.31)"
AOI_3_Paris_img114,"LINESTRING (527.85 1086.86, 500.60 1065.73, 488.92 1041.26, 483.36 1027.91, 495.04 1010.67)"
AOI_3_Paris_img114,"LINESTRING (951.36 670.58, 831.09 808.86, 605.99 1067.68, 588.75 1093.81, 587.64 1108.83, 588.75 1166.12, 585.97 1197.26, 572.62 1232.30, 506.23 1300.00)"
AOI_3_Paris_img114,"LINESTRING (1132.47 166.24, 923.79 401.72, 892.47 414.55, 816.99 498.32, 743.41 476.06, 720.77 481.34, 561.15 664.74, 542.17 694.47)"
AOI_3_Paris_img114,"LINESTRING (887.73 61.41, 668.31 320.96)"
AOI_3_Paris_img114,"LINESTRING (1300.00 238.34, 1132.47 166.24, 887.73 61.41, 750.45 0.00)"
AOI_3_Paris_img114,"LINESTRING (867.38 1138.31, 913.55 1159.44, 928.01 1165.00, 940.80 1163.33, 948.58 1153.88, 986.96 1105.49, 984.73 1094.93, 973.61 1087.14, 957.48 1080.47)"
AOI_3_Paris_img114,"LINESTRING (867.38 1138.31, 901.31 1097.15, 895.75 1079.35, 755.60 1018.73, 740.58 1017.06, 730.01 1025.96, 704.43 1056.00, 712.22 1069.90, 867.38 1138.31)"
AOI_3_Paris_img114,"LINESTRING (901.31 1097.15, 922.44 1088.81, 957.48 1080.47, 976.95 1066.56, 1027.56 1010.39, 1058.70 974.80, 1072.61 969.79, 1104.31 963.12, 1149.91 967.01, 1177.17 963.67, 1217.77 933.64, 1297.85 825.19)"
AOI_3_Paris_img114,"LINESTRING (1300.00 826.09, 1297.85 825.19, 1185.84 777.86, 951.36 670.58)"
AOI_3_Paris_img114,"LINESTRING (951.36 670.58, 1017.16 600.66, 1153.01 437.26, 1294.52 271.98, 1300.00 265.47)"
AOI_3_Paris_img114,"LINESTRING (1185.84 777.86, 1279.22 669.19, 1300.00 645.28)"
AOI_3_Paris_img154,"LINESTRING (0.00 118.78, 45.15 145.33, 145.26 201.50, 262.05 257.68, 334.35 286.60)"
AOI_3_Paris_img154,"LINESTRING (614.66 176.06, 159.09 0.00)"
AOI_3_Paris_img154,"LINESTRING (418.33 533.25, 426.26 567.60, 454.62 621.54, 495.22 682.16, 524.14 723.32, 554.18 766.70, 587.54 828.99, 615.91 882.94, 664.85 994.73, 685.99 1045.89, 697.11 1084.27, 706.01 1112.08, 716.02 1158.24, 723.25 1210.52, 729.92 1256.68, 734.11 1300.00)"
AOI_3_Paris_img154,"LINESTRING (771.28 0.00, 674.17 111.54, 614.66 176.06, 592.31 209.27, 554.04 266.16, 514.83 317.88, 503.15 323.44, 487.02 327.89, 452.26 328.45)"
AOI_3_Paris_img154,"LINESTRING (1300.00 424.07, 1294.29 421.05, 1147.05 376.63, 750.63 257.04, 592.31 209.27)"
AOI_3_Paris_img154,"LINESTRING (750.63 257.04, 907.75 55.09, 960.65 0.00)"
AOI_3_Paris_img154,"LINESTRING (1052.08 516.29, 1171.93 547.71, 1273.71 581.64, 1300.00 591.25)"
AOI_3_Paris_img154,"LINESTRING (1096.29 441.63, 1147.05 376.63, 1175.82 344.85, 1231.44 273.67, 1295.07 184.76, 1300.00 177.87)"
AOI_3_Paris_img154,"LINESTRING (1178.15 0.00, 1197.51 24.51, 1208.08 35.63, 1234.78 47.86, 1259.80 58.43, 1300.00 71.38)"
AOI_3_Paris_img154,"LINESTRING (1216.78 0.00, 1197.51 24.51)"
AOI_3_Paris_img154,"LINESTRING (1283.16 482.78, 1300.00 457.52)"
AOI_3_Paris_img154,"LINESTRING (1295.07 184.76, 1300.00 186.54)"
AOI_3_Paris_img154,"LINESTRING (0.00 144.61, 41.81 168.97)"
AOI_3_Paris_img154,"LINESTRING (41.81 168.97, 125.24 214.02)"
AOI_3_Paris_img154,"LINESTRING (125.24 214.02, 303.21 303.56)"
AOI_3_Paris_img154,"LINESTRING (303.21 303.56, 402.76 345.83)"
AOI_3_Paris_img154,"LINESTRING (402.76 345.83, 440.36 355.78)"
AOI_3_Paris_img154,"LINESTRING (440.36 355.78, 475.06 374.19)"
AOI_3_Paris_img154,"LINESTRING (475.06 374.19, 489.52 371.97)"
AOI_3_Paris_img154,"LINESTRING (489.52 371.97, 562.10 397.27)"
AOI_3_Paris_img154,"LINESTRING (562.10 397.27, 642.19 425.08)"
AOI_3_Paris_img154,"LINESTRING (642.19 425.08, 750.08 452.89)"
AOI_3_Paris_img154,"LINESTRING (750.08 452.89, 895.24 487.93)"
AOI_3_Paris_img154,"LINESTRING (895.24 487.93, 1052.08 516.29)"
AOI_3_Paris_img154,"LINESTRING (334.35 286.60, 407.21 310.23)"
AOI_3_Paris_img154,"LINESTRING (407.21 310.23, 411.66 321.36)"
AOI_3_Paris_img154,"LINESTRING (411.66 321.36, 431.12 339.15)"
AOI_3_Paris_img154,"LINESTRING (431.12 339.15, 440.36 355.78)"
AOI_3_Paris_img154,"LINESTRING (440.36 355.78, 434.46 395.33)"
AOI_3_Paris_img154,"LINESTRING (434.46 395.33, 413.88 434.81)"
AOI_3_Paris_img154,"LINESTRING (413.88 434.81, 403.87 464.85)"
AOI_3_Paris_img154,"LINESTRING (403.87 464.85, 406.10 498.22)"
AOI_3_Paris_img154,"LINESTRING (406.10 498.22, 418.33 533.25)"
AOI_3_Paris_img154,"LINESTRING (411.66 321.36, 452.26 328.45)"
AOI_3_Paris_img154,"LINESTRING (452.26 328.45, 484.52 341.38)"
AOI_3_Paris_img154,"LINESTRING (484.52 341.38, 587.96 383.65)"
AOI_3_Paris_img154,"LINESTRING (587.96 383.65, 697.53 422.58)"
AOI_3_Paris_img154,"LINESTRING (697.53 422.58, 783.17 446.49)"
AOI_3_Paris_img154,"LINESTRING (783.17 446.49, 868.27 467.07)"
AOI_3_Paris_img154,"LINESTRING (868.27 467.07, 1052.08 516.29)"
AOI_3_Paris_img154,"LINESTRING (418.33 533.25, 424.45 469.29)"
AOI_3_Paris_img154,"LINESTRING (424.45 469.29, 437.80 434.26)"
AOI_3_Paris_img154,"LINESTRING (437.80 434.26, 450.03 405.34)"
AOI_3_Paris_img154,"LINESTRING (450.03 405.34, 460.60 385.87)"
AOI_3_Paris_img154,"LINESTRING (460.60 385.87, 475.06 374.19)"
AOI_3_Paris_img507,"LINESTRING (0.00 49.62, 72.87 3.84, 81.67 0.00)"
AOI_3_Paris_img18,"LINESTRING (1300.00 774.91, 1206.76 706.62)"
AOI_3_Paris_img322,"LINESTRING (0.00 41.83, 90.62 61.64, 429.48 201.02, 556.85 254.50, 756.32 434.14, 851.85 533.87, 1097.73 804.84, 1146.24 858.31, 1300.00 965.54)"
AOI_3_Paris_img322,"LINESTRING (556.85 254.50, 458.92 257.50, 365.19 316.38, 237.82 449.76)"
AOI_3_Paris_img322,"LINESTRING (1097.73 804.84, 1149.21 769.88, 1216.99 699.08, 1300.00 602.67)"
AOI_3_Paris_img361,"LINESTRING (169.57 455.79, 0.00 447.88)"
AOI_3_Paris_img361,"LINESTRING (0.00 889.74, 10.45 867.55, 33.91 817.15, 80.19 716.99, 107.45 633.94, 123.93 583.22, 157.53 505.88, 169.57 455.79)"
AOI_3_Paris_img361,"LINESTRING (188.86 1300.00, 69.72 1267.27, 0.00 1247.40)"
AOI_3_Paris_img361,"LINESTRING (169.57 455.79, 306.51 466.57, 541.71 471.64, 577.85 478.62)"
AOI_3_Paris_img361,"LINESTRING (384.72 1109.65, 292.08 1300.00)"
AOI_3_Paris_img361,"LINESTRING (384.72 1109.65, 1097.30 1298.57)"
AOI_3_Paris_img361,"LINESTRING (577.85 478.62, 533.07 601.84, 468.41 769.84, 450.97 870.96, 440.51 894.73, 424.03 992.36, 384.72 1109.65)"
AOI_3_Paris_img361,"LINESTRING (786.97 955.28, 575.86 903.29, 450.97 870.96)"
AOI_3_Paris_img361,"LINESTRING (577.85 478.62, 721.04 507.38)"
AOI_3_Paris_img361,"LINESTRING (577.85 478.62, 638.71 333.44, 685.62 229.47, 753.45 121.70)"
AOI_3_Paris_img361,"LINESTRING (721.04 507.38, 870.02 552.71, 984.14 581.87)"
AOI_3_Paris_img361,"LINESTRING (721.04 507.38, 785.71 481.71, 890.94 454.45, 1028.83 415.78, 1200.63 372.67, 1300.00 345.57)"
AOI_3_Paris_img361,"LINESTRING (753.45 121.70, 766.77 84.93, 810.51 28.50, 834.31 0.00)"
AOI_3_Paris_img361,"LINESTRING (753.45 121.70, 838.04 40.47, 879.86 0.00)"
AOI_3_Paris_img361,"LINESTRING (786.97 955.28, 988.57 1016.14, 1216.80 1071.29)"
AOI_3_Paris_img361,"LINESTRING (900.45 776.50, 840.86 860.18, 786.97 955.28)"
AOI_3_Paris_img361,"LINESTRING (974.75 0.00, 879.85 55.05, 838.04 40.47)"
AOI_3_Paris_img361,"LINESTRING (1300.00 866.18, 900.45 776.50)"
AOI_3_Paris_img361,"LINESTRING (984.14 581.87, 909.96 737.83, 900.45 776.50)"
AOI_3_Paris_img361,"LINESTRING (1300.00 656.43, 999.03 583.46, 984.14 581.87)"
AOI_3_Paris_img361,"LINESTRING (1300.00 96.20, 1091.59 33.50, 999.36 0.00)"
AOI_3_Paris_img361,"LINESTRING (1097.30 1298.57, 1096.62 1300.00)"
AOI_3_Paris_img361,"LINESTRING (1103.10 1300.00, 1097.30 1298.57)"
AOI_3_Paris_img361,"LINESTRING (1216.80 1071.29, 1097.30 1298.57)"
AOI_3_Paris_img361,"LINESTRING (1216.80 1071.29, 1300.00 1091.32)"
AOI_3_Paris_img361,"LINESTRING (1216.80 1071.29, 1300.00 890.18)"
AOI_3_Paris_img392,LINESTRING EMPTY
AOI_3_Paris_img377,LINESTRING EMPTY
AOI_3_Paris_img298,"LINESTRING (465.91 1300.00, 455.91 1298.77, 355.74 1281.65, 223.25 1251.86, 90.11 1221.43, 0.00 1203.41)"
AOI_3_Paris_img351,"LINESTRING (0.00 152.28, 76.64 156.07, 186.07 163.78, 246.18 170.72, 310.92 177.65, 398.00 185.36, 495.87 191.52, 596.83 200.77, 667.72 210.02, 758.66 220.04, 835.72 227.74, 929.74 233.91, 1009.12 236.22, 1062.29 241.61, 1124.72 243.93, 1197.16 251.63, 1300.00 262.89)"
AOI_3_Paris_img320,"LINESTRING (1013.01 399.95, 951.73 395.07, 825.26 387.56, 733.34 380.95, 650.73 347.61, 579.53 337.99, 543.78 359.02, 388.47 334.39, 117.00 254.89, 83.71 243.16, 24.44 221.29, 0.00 212.84)"
AOI_3_Paris_img320,"LINESTRING (83.71 243.16, 0.00 247.81)"
AOI_3_Paris_img320,"LINESTRING (0.00 1041.91, 36.17 1056.54, 126.19 1075.56, 173.24 1083.48, 249.39 1085.77)"
AOI_3_Paris_img320,"LINESTRING (120.05 1300.00, 111.13 1298.83, 50.24 1298.83, 0.00 1292.16)"
AOI_3_Paris_img320,"LINESTRING (574.95 1268.79, 528.75 1263.26, 469.37 1248.08, 401.95 1229.60)"
AOI_3_Paris_img320,"LINESTRING (409.16 1300.00, 574.95 1268.79, 643.82 1267.21, 758.40 1300.00)"
AOI_3_Paris_img320,"LINESTRING (1300.00 473.26, 1194.45 420.98, 1092.92 393.94, 1026.83 389.74, 1013.01 399.95, 941.22 407.76, 741.75 483.16, 559.10 521.01, 505.93 562.77, 481.60 571.48, 309.77 702.76, 279.73 746.62, 302.86 800.09, 316.38 860.17, 305.86 912.44, 289.94 964.41, 273.72 1004.66, 258.70 1039.81, 249.39 1085.77, 445.25 1159.37, 606.87 1235.67, 643.82 1267.21, 623.01 1300.00)"
AOI_3_Paris_img110,LINESTRING EMPTY
AOI_3_Paris_img290,"LINESTRING (0.00 248.49, 55.85 263.16, 62.45 265.06, 450.17 376.64)"
AOI_3_Paris_img290,"LINESTRING (62.45 265.06, 43.73 305.30, 0.00 394.97)"
AOI_3_Paris_img290,"LINESTRING (116.08 825.49, 0.00 799.82)"
AOI_3_Paris_img290,"LINESTRING (116.08 825.49, 105.93 835.00, 0.00 1051.44)"
AOI_3_Paris_img290,"LINESTRING (116.08 825.49, 154.75 836.26, 584.22 1003.64, 652.23 1029.70, 658.39 1038.33, 642.36 1067.93, 613.39 1136.98, 604.14 1153.00)"
AOI_3_Paris_img290,"LINESTRING (450.17 376.64, 307.53 566.83, 116.08 825.49)"
AOI_3_Paris_img290,"LINESTRING (536.39 259.99, 526.88 229.56, 346.84 162.36)"
AOI_3_Paris_img290,"LINESTRING (450.17 376.64, 536.39 259.99)"
AOI_3_Paris_img290,"LINESTRING (536.39 259.99, 673.96 342.09)"
AOI_3_Paris_img290,"LINESTRING (658.39 1038.33, 679.35 1037.10, 695.38 1017.99, 731.14 943.39)"
AOI_3_Paris_img290,"LINESTRING (673.96 342.09, 1099.35 582.36)"
AOI_3_Paris_img290,"LINESTRING (673.96 342.09, 1104.42 103.72, 1183.67 38.42)"
AOI_3_Paris_img290,"LINESTRING (806.23 1300.00, 1036.28 881.46)"
AOI_3_Paris_img290,"LINESTRING (960.86 1300.00, 1300.00 1220.81)"
AOI_3_Paris_img290,"LINESTRING (1099.35 582.36, 1300.00 693.41)"
AOI_3_Paris_img290,"LINESTRING (1099.35 582.36, 1300.00 422.56)"
AOI_3_Paris_img290,"LINESTRING (1183.67 38.42, 1101.98 0.00)"
AOI_3_Paris_img290,"LINESTRING (1183.67 38.42, 1229.12 0.00)"
AOI_3_Paris_img303,"LINESTRING (989.93 0.00, 974.79 19.62, 943.31 69.48, 917.15 136.81, 924.90 192.70, 985.94 219.37, 1103.17 255.58, 1249.47 298.77, 1300.00 315.71)"
AOI_3_Paris_img116,"LINESTRING (0.00 531.89, 51.04 551.14, 52.55 563.21, 255.95 632.69)"
AOI_3_Paris_img116,"LINESTRING (58.96 841.33, 0.00 817.44)"
AOI_3_Paris_img116,"LINESTRING (0.00 916.00, 38.10 876.48, 58.96 841.33, 124.13 772.33, 204.89 689.31, 255.95 632.69, 274.32 612.33, 324.13 560.25, 457.72 465.91, 785.27 327.80, 833.57 296.10, 904.51 239.50, 949.79 203.27, 1059.98 108.93, 1123.38 59.12, 1191.30 16.86, 1207.14 0.00)"
AOI_3_Paris_img116,"LINESTRING (0.00 1110.71, 45.94 1133.21, 115.76 1172.08, 212.74 1223.78, 296.89 1224.53, 407.83 1232.46, 437.27 1233.21, 500.66 1233.97, 550.85 1240.38, 631.60 1249.44, 657.27 1250.20, 724.81 1268.31, 788.59 1284.91, 847.48 1300.00)"
AOI_3_Paris_img116,"LINESTRING (137.21 1300.00, 92.62 1280.25, 37.91 1256.10, 0.00 1237.79)"
AOI_3_Paris_img116,"LINESTRING (82.70 0.00, 99.45 8.13, 191.52 43.60, 320.96 97.57, 366.24 113.79, 437.56 142.09, 565.11 214.17, 635.30 253.41, 724.35 304.74, 785.27 327.80, 900.20 367.75, 980.96 405.87, 1086.99 446.62, 1170.77 480.58, 1218.31 503.98, 1276.05 526.24, 1300.00 537.87)"
AOI_3_Paris_img116,"LINESTRING (324.13 560.25, 622.55 744.35, 854.25 852.65, 981.79 907.74, 1291.42 1047.93, 1300.00 1052.13)"
AOI_3_Paris_img116,"LINESTRING (854.25 852.65, 1158.77 557.55, 1218.31 503.98)"
AOI_3_Paris_img116,"LINESTRING (1097.22 1300.00, 1291.42 1047.93)"
AOI_3_Paris_img342,"LINESTRING (0.00 218.42, 103.84 261.01, 523.65 313.35)"
AOI_3_Paris_img342,"LINESTRING (103.84 261.01, 0.00 389.85)"
AOI_3_Paris_img342,"LINESTRING (0.00 534.25, 177.13 588.45)"
AOI_3_Paris_img342,"LINESTRING (44.58 1300.00, 303.32 639.33, 325.83 697.65, 461.49 776.90, 550.88 816.21, 805.10 860.58, 1023.82 908.13, 1275.50 969.62, 1300.00 974.99)"
AOI_3_Paris_img342,"LINESTRING (523.65 313.35, 1300.00 467.88)"
AOI_3_Paris_img342,"LINESTRING (1300.00 41.16, 1138.27 93.46, 839.67 198.00, 523.65 313.35)"
AOI_3_Paris_img467,LINESTRING EMPTY
AOI_3_Paris_img191,"LINESTRING (0.00 374.43, 23.16 453.85, 24.75 509.32, 32.67 569.54, 61.20 667.81, 111.13 793.02, 103.99 964.19, 103.40 982.91)"
AOI_3_Paris_img191,"LINESTRING (0.00 981.52, 91.26 982.94, 103.40 982.91)"
AOI_3_Paris_img191,"LINESTRING (1300.00 819.60, 641.87 915.55, 439.40 955.17, 308.64 993.21, 197.70 1005.49, 103.40 982.91)"
AOI_3_Paris_img191,"LINESTRING (103.40 982.91, 127.37 1051.75, 141.63 1087.81, 147.58 1122.28, 243.86 1291.86, 249.90 1300.00)"
AOI_3_Paris_img191,"LINESTRING (1300.00 300.35, 1146.20 0.00)"
AOI_3_Paris_img191,"LINESTRING (1201.17 1300.00, 1201.14 1299.00, 1216.60 1247.49, 1247.11 1194.79, 1299.01 1124.66, 1300.00 1123.55)"
AOI_3_Paris_img277,"LINESTRING (0.00 779.50, 183.18 816.92, 408.06 856.92, 559.50 894.28, 815.85 950.34, 1080.06 1006.39, 1257.07 1050.98, 1300.00 1059.74)"
AOI_3_Paris_img82,"LINESTRING (1149.63 1300.00, 1174.47 1279.98)"
AOI_3_Paris_img82,"LINESTRING (1164.43 1167.38, 1230.68 1152.86, 1300.00 1142.06)"
AOI_3_Paris_img82,"LINESTRING (1173.99 1238.98, 1284.75 1300.00)"
AOI_3_Paris_img82,"LINESTRING (1174.47 1279.98, 1173.99 1238.98, 1172.32 1208.98, 1164.43 1167.38, 1142.92 1155.91, 1116.38 1156.62, 1105.62 1168.10, 1106.34 1184.60, 1112.80 1207.55, 1174.47 1279.98)"
AOI_3_Paris_img266,"LINESTRING (0.00 12.01, 5.09 0.00)"
AOI_3_Paris_img266,"LINESTRING (131.67 57.06, 0.00 52.00)"
AOI_3_Paris_img266,"LINESTRING (0.00 316.67, 36.25 324.83)"
AOI_3_Paris_img266,"LINESTRING (167.17 58.97, 36.25 324.83, 22.63 352.49, 0.00 398.01)"
AOI_3_Paris_img266,"LINESTRING (0.00 600.27, 24.37 609.56, 41.65 605.44, 624.89 367.71, 631.86 346.15, 548.82 81.15, 444.21 66.57, 167.17 58.97)"
AOI_3_Paris_img266,"LINESTRING (302.05 710.36, 46.56 1072.99, 0.00 1138.24)"
AOI_3_Paris_img266,"LINESTRING (24.37 609.56, 302.05 710.36)"
AOI_3_Paris_img266,"LINESTRING (167.17 58.97, 131.67 57.06)"
AOI_3_Paris_img266,"LINESTRING (131.67 57.06, 157.63 0.00)"
AOI_3_Paris_img266,"LINESTRING (547.86 896.95, 284.73 1300.00)"
AOI_3_Paris_img266,"LINESTRING (302.05 710.36, 426.14 744.16)"
AOI_3_Paris_img266,"LINESTRING (426.14 744.16, 492.32 768.53, 751.87 835.73)"
AOI_3_Paris_img266,"LINESTRING (426.14 744.16, 547.86 896.95)"
AOI_3_Paris_img266,"LINESTRING (670.85 1049.73, 542.16 1243.72)"
AOI_3_Paris_img266,"LINESTRING (547.86 896.95, 670.85 1049.73)"
AOI_3_Paris_img266,"LINESTRING (645.25 0.00, 670.56 89.13, 670.56 131.54, 729.27 343.58, 732.70 355.60, 787.18 546.64, 841.82 724.84, 883.00 869.59, 945.80 1096.31, 1006.56 1285.92, 1010.53 1300.00)"
AOI_3_Paris_img266,"LINESTRING (670.56 89.13, 969.77 124.58)"
AOI_3_Paris_img266,"LINESTRING (670.85 1049.73, 790.67 1184.76, 843.37 1300.00)"
AOI_3_Paris_img266,"LINESTRING (1300.00 230.37, 732.70 355.60)"
AOI_3_Paris_img266,"LINESTRING (841.82 724.84, 983.08 517.32)"
AOI_3_Paris_img266,"LINESTRING (1300.00 1020.51, 1183.73 979.69, 1031.23 926.27, 883.00 869.59)"
AOI_3_Paris_img266,"LINESTRING (969.77 124.58, 1112.41 134.72)"
AOI_3_Paris_img266,"LINESTRING (969.77 124.58, 1024.30 0.00)"
AOI_3_Paris_img266,"LINESTRING (1112.41 134.72, 1300.00 153.79)"
AOI_3_Paris_img266,"LINESTRING (1178.35 0.00, 1112.41 134.72)"
AOI_3_Paris_img266,"LINESTRING (1300.00 1155.99, 1177.16 1300.00)"
AOI_3_Paris_img297,"LINESTRING (1300.00 1041.91, 1249.95 1021.67, 1167.53 964.61, 1121.25 929.11, 1080.05 898.68, 1022.35 854.30, 960.86 812.46, 891.12 769.99, 841.04 747.80, 754.19 718.64, 674.31 701.52, 609.01 683.77, 505.04 688.84, 441.96 706.91, 363.03 706.91, 244.22 699.26, 138.10 681.10, 112.30 677.11, 3.78 649.94, 0.00 649.32)"
AOI_3_Paris_img297,"LINESTRING (0.00 855.21, 50.49 798.51, 106.28 728.78, 138.10 681.10)"
AOI_3_Paris_img297,"LINESTRING (0.00 1087.25, 118.32 1109.79, 175.38 1083.16, 226.10 1013.43, 275.55 938.62, 323.06 860.87, 331.34 847.33, 357.96 783.93, 363.03 706.91)"
AOI_3_Paris_img297,"LINESTRING (154.74 1300.00, 110.40 1286.35, 108.50 1199.50)"
AOI_3_Paris_img297,"LINESTRING (1300.00 247.81, 1281.01 248.87, 1144.08 244.43, 1029.33 220.98, 919.02 194.35, 846.75 171.53, 687.62 162.02, 575.41 168.99, 446.72 200.69, 360.50 231.75, 311.68 278.67, 275.55 321.78, 239.41 378.20, 188.69 471.39, 160.80 520.84, 155.09 591.21, 146.85 624.81, 112.30 677.11)"
